,class,cap-shape,cap-surface,cap-color,bruises,odor,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
2650,edible,2,3,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2651,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2652,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2653,edible,2,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2654,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2655,edible,2,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2656,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2657,edible,5,3,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2658,edible,5,3,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2659,edible,5,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2660,edible,5,0,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2661,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2662,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2663,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2664,edible,5,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2665,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2666,edible,5,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2667,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2668,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2669,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2670,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2671,edible,2,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2672,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2673,edible,2,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2674,edible,2,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2675,edible,2,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2676,edible,5,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2677,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2678,edible,5,3,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2679,edible,2,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2680,edible,2,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2681,edible,5,3,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2682,edible,2,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2683,poisonous,5,0,5,no bruises,1,0,1,2,2,7,7,0,2,1,4,3,4,0
2684,edible,5,0,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2685,edible,5,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2686,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2687,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2688,edible,2,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2689,edible,5,3,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2690,edible,2,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
2691,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2692,edible,5,3,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2693,edible,5,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2694,edible,2,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2695,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2696,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2697,poisonous,5,0,3,no bruises,2,0,1,1,1,0,6,0,2,1,2,1,5,1
2698,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2699,edible,5,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2700,edible,5,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2701,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2702,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2703,edible,2,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2704,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2705,edible,5,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2706,edible,5,0,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2707,edible,5,3,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2708,edible,5,3,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2709,edible,5,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2710,edible,5,3,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2711,edible,5,3,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2712,edible,5,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2713,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2714,edible,5,3,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2715,edible,5,3,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2716,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2717,edible,2,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2718,edible,2,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2719,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2720,edible,5,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2721,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2722,edible,2,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2723,edible,5,3,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2724,edible,2,3,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2725,edible,5,3,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2726,edible,5,3,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2727,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2728,edible,2,3,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2729,edible,5,3,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2730,edible,5,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
2731,edible,2,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2732,edible,5,3,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2733,edible,5,3,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2734,edible,5,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2735,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2736,edible,5,3,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2737,edible,5,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2738,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2739,edible,5,3,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2740,edible,5,3,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2741,edible,2,0,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2742,edible,5,0,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2743,edible,2,3,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2744,edible,5,3,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2745,edible,5,0,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2746,edible,5,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2747,edible,5,3,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2748,edible,5,3,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2749,poisonous,5,0,3,no bruises,1,0,1,2,2,7,7,0,2,1,4,2,4,0
2750,edible,5,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2751,edible,5,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2752,edible,5,3,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2753,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2754,edible,5,3,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2755,edible,2,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2756,edible,2,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2757,edible,5,3,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2758,edible,2,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2759,edible,2,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2760,edible,2,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2761,edible,5,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2762,edible,5,3,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2763,edible,5,3,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2764,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2765,edible,,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2766,poisonous,5,0,3,no bruises,2,0,1,1,1,0,6,0,2,1,2,1,4,0
2767,edible,2,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2768,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2769,edible,5,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2770,poisonous,5,0,3,no bruises,2,0,1,1,1,0,6,0,2,1,2,1,5,0
2771,edible,2,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2772,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2773,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2774,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2775,edible,5,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2776,edible,5,3,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2777,edible,2,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2778,edible,5,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2779,edible,5,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2780,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2781,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2782,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2783,edible,2,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2784,edible,2,0,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2785,edible,2,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2786,edible,5,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2787,edible,5,3,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2788,edible,2,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
2789,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2790,edible,2,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2791,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2792,edible,5,0,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2793,edible,2,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2794,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2795,edible,5,0,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2796,edible,5,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2797,poisonous,5,0,8,no bruises,1,0,1,2,2,7,7,0,2,1,4,3,3,0
2798,edible,5,3,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2799,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2800,edible,5,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2801,edible,2,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
2802,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2803,edible,2,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2804,edible,5,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2805,edible,2,3,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2806,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2807,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2808,edible,5,3,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2809,edible,5,0,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2810,edible,2,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2811,edible,2,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2812,edible,5,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2813,edible,5,3,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2814,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2815,edible,5,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2816,edible,5,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2817,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
2818,edible,5,0,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2819,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2820,edible,5,3,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2821,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2822,edible,5,3,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2823,edible,2,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2824,edible,5,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2825,edible,2,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2826,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2827,edible,2,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2828,edible,5,3,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2829,edible,5,3,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2830,edible,5,3,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2831,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2832,edible,5,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2833,edible,2,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2834,edible,5,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2835,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2836,edible,2,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2837,edible,2,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2838,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2839,edible,5,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2840,edible,5,0,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2841,poisonous,5,0,5,no bruises,1,0,1,2,2,7,7,0,2,1,4,2,4,0
2842,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2843,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2844,edible,2,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
2845,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2846,edible,5,3,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2847,edible,5,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2848,edible,2,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2849,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2850,edible,5,3,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2851,edible,5,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2852,edible,5,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2853,edible,2,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2854,edible,2,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2855,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2856,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2857,edible,5,3,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2858,edible,2,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2859,edible,5,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2860,poisonous,5,2,5,no bruises,1,0,1,2,2,7,7,0,2,1,4,2,3,0
2861,edible,2,3,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2862,edible,5,3,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2863,edible,5,3,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2864,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2865,edible,5,0,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2866,edible,5,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2867,edible,5,3,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2868,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2869,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2870,edible,5,3,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2871,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2872,edible,5,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2873,edible,5,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2874,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2875,edible,5,3,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2876,edible,2,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2877,edible,2,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2878,edible,2,0,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2879,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2880,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2881,edible,5,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
2882,edible,5,3,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2883,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2884,edible,2,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2885,edible,5,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2886,edible,2,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2887,poisonous,5,2,3,no bruises,1,0,1,2,2,7,7,0,2,1,4,2,4,0
2888,edible,2,3,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2889,edible,5,3,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2890,edible,5,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
2891,edible,5,3,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2892,poisonous,5,0,8,no bruises,1,0,1,2,2,7,7,0,2,1,4,3,4,0
2893,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2894,edible,2,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2895,edible,2,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2896,edible,5,3,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2897,edible,2,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2898,edible,5,0,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2899,edible,2,3,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2900,edible,5,3,,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2901,edible,2,3,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2902,edible,5,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2903,poisonous,5,0,3,no bruises,2,0,1,1,1,4,6,0,2,1,2,1,5,4
2904,edible,5,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2905,edible,5,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2906,edible,5,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2907,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2908,edible,5,0,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2909,edible,5,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2910,edible,2,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2911,edible,5,3,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2912,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2913,edible,5,3,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2914,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2915,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2916,edible,5,3,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2917,edible,2,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2918,edible,5,0,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2919,edible,2,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2920,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2921,edible,5,3,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2922,edible,2,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2923,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2924,edible,5,3,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2925,edible,5,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2926,poisonous,5,0,3,no bruises,2,0,1,1,1,0,4,0,2,1,2,1,5,4
2927,edible,5,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2928,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2929,edible,5,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2930,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2931,edible,2,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2932,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2933,edible,5,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2934,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2935,edible,2,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2936,edible,2,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2937,poisonous,5,0,3,no bruises,2,0,1,1,1,6,0,0,2,1,2,1,4,4
2938,edible,5,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2939,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2940,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2941,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2942,edible,2,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2943,edible,5,3,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2944,edible,5,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2945,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2946,edible,2,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2947,edible,5,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2948,edible,5,3,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2949,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2950,edible,5,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
